,hhid_baseline,areaid,area_dropped,treatment,hh_size,adults,children,male_head,head_age,head_noeduc,spandana,othermfi,bank,informal,anyloan,spandana_amt,othermfi_amt,bank_amt,informal_amt,anyloan_amt,total_biz,female_biz,female_biz_pct,bizrev,bizexpense,bizinvestment,bizemployees,hours_weekbiz,total_exp_mo,nondurable_exp_mo,durables_exp_mo,home_durable_index
2559,2560,44,No,Treatment,5,2,3,1.0,40.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,10000.0,10000.0,0,0,,,,,,,5008.0,5008.0,0.0,1.3274138
2560,2561,63,No,Treatment,5,3,2,1.0,33.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,13000.0,15000.0,1,0,0.0,8000.0,635.0,0.0,0.0,60.0,2520.33,2495.330078125,25.0,1.8476162
2561,2562,63,No,Treatment,6,2,4,1.0,33.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,17000.0,17000.0,1,1,1.0,500.0,800.0,0.0,0.0,52.0,2761.67,2736.669921875,25.0,0.9816501
2562,2563,63,No,Treatment,6,3,3,1.0,53.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,224000.0,224000.0,2,2,1.0,36000.0,4323.8096,0.0,0.0,154.0,6547.8364,6513.669921875,34.16666603088379,1.1293038
2563,2564,63,No,Treatment,5,5,0,1.0,80.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,5500.0,11000.0,1,0,0.0,3000.0,83.333336,0.0,0.0,84.0,3864.8333,3781.5,83.33333587646484,1.5356776
2564,2565,63,No,Treatment,11,6,5,1.0,33.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,50000.0,50000.0,0,0,,,,,,,6983.9966,6092.330078125,891.6666793823242,2.3071523
2565,2566,63,No,Treatment,6,4,2,1.0,32.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,1000.0,1000.0,0,0,,,,,,,3654.6633,3621.330078125,33.33333206176758,2.1679676
2566,2567,63,No,Treatment,2,2,0,0.0,35.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,1886.5,1861.5,25.0,0.92884856
2567,2568,63,No,Treatment,6,5,1,1.0,50.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,4416.0,4416.0,0.0,1.1878766
2568,2569,63,No,Treatment,4,2,2,1.0,35.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,30000.0,30000.0,0,0,,,,,,,3247.67,3247.669921875,0.0,0.47147077
2569,2570,63,No,Treatment,2,2,0,1.0,28.0,0.0,No,No,No,No,Yes,0.0,0.0,0.0,0.0,40000.0,0,0,,,,,,,2745.3367,2716.169921875,29.16666603088379,1.2921474
2570,2571,63,No,Treatment,8,5,3,1.0,50.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,50000.0,50000.0,0,0,,,,,,,5135.0,5085.0,50.0,2.018332
2571,2572,63,No,Treatment,9,7,2,1.0,45.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,0,0,,,,,,,3393.67,3393.669921875,0.0,2.1981702
2572,2573,63,No,Treatment,6,3,3,1.0,40.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,2786.9968,2770.330078125,16.66666603088379,1.2796729
2573,2574,63,No,Treatment,7,4,3,1.0,50.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,60000.0,60000.0,0,0,,,,,,,3615.33,3615.330078125,0.0,1.8128645
2574,2575,63,No,Treatment,6,6,0,1.0,60.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,28000.0,28000.0,0,0,,,,,,,5305.0034,5096.669921875,208.3333396911621,2.2693264
2575,2576,63,No,Treatment,4,3,1,0.0,36.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,255000.0,255000.0,2,0,0.0,7300.0,433.33334,0.0,0.0,140.0,5269.0034,5060.669921875,208.33333587646484,1.9918542
2576,2577,63,No,Treatment,5,4,1,1.0,55.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,500.0,500.0,0,0,,,,,,,5014.0,5014.0,0.0,1.74774
2577,2578,63,No,Treatment,4,2,2,1.0,38.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,2252.0,2227.0,25.0,1.8310385
2578,2579,63,No,Treatment,6,2,4,1.0,40.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,9000.0,9000.0,0,0,,,,,,,2988.3367,2946.669921875,41.66666793823242,0.9393952
2579,2580,63,No,Treatment,2,2,0,1.0,35.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,15000.0,15000.0,0,0,,,,,,,3164.67,3139.669921875,25.0,1.332359
2580,2581,38,No,Control,3,2,1,1.0,35.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,1,1,1.0,400.0,20.0,0.0,0.0,14.0,2755.0,2755.0,0.0,2.0185568
2581,2582,38,No,Control,3,2,1,1.0,28.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,2216.6667,2175.0,41.66666793823242,1.9692931
2582,2583,38,No,Control,4,4,0,0.0,52.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,4000.0,4000.0,0,0,,,,,,,1881.67,1881.6700439453125,0.0,0.88779193
2583,2584,38,No,Control,6,4,2,1.0,60.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,3116.0,3116.0,0.0,1.2025267
2584,2585,38,No,Control,3,3,0,1.0,45.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,200000.0,200000.0,0,0,,,,,,,4559.67,4559.669921875,0.0,1.138285
2585,2586,38,No,Control,4,2,2,1.0,38.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,4000.0,4000.0,0,0,,,,,,,2295.0,2295.0,0.0,1.7379873
2586,2587,38,No,Control,6,4,2,1.0,30.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,0,0,,,,,,,3877.3367,3835.669921875,41.66666793823242,1.1712632
2587,2588,38,No,Control,4,2,2,1.0,34.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,16000.0,16000.0,0,0,,,,,,,3378.33,3353.330078125,25.0,1.382347
2588,2589,38,No,Control,3,3,0,1.0,60.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,2428.33,2428.330078125,0.0,1.1333047
2589,2590,38,No,Control,6,4,2,1.0,33.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,3000.0,3000.0,0,0,,,,,,,1816.5,1816.5,0.0,0.9529417
2590,2591,38,No,Control,4,2,2,1.0,28.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,30000.0,30000.0,0,0,,,,,,,3365.83,3365.830078125,0.0,1.6898444
2591,2592,38,No,Control,6,3,3,1.0,40.0,1.0,No,No,No,No,Yes,0.0,0.0,0.0,0.0,1000.0,0,0,,,,,,,2556.0,2556.0,0.0,1.0359446
2592,2593,38,No,Control,6,3,3,1.0,35.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,30000.0,30000.0,0,0,,,,,,,2698.33,2698.330078125,0.0,1.1790025
2593,2594,38,No,Control,3,3,0,1.0,60.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,15000.0,15000.0,0,0,,,,,,,4126.67,4126.669921875,0.0,1.5413873
2594,2595,38,No,Control,3,3,0,0.0,40.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,2818.33,2818.330078125,0.0,1.0473747
2595,2596,38,No,Control,5,5,0,1.0,45.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,15000.0,15000.0,0,0,,,,,,,3847.6633,3814.330078125,33.33333206176758,0.9753733
2596,2597,38,No,Control,2,2,0,1.0,65.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,2000.0,2000.0,0,0,,,,,,,1402.0,1402.0,0.0,0.73635006
2597,2598,38,No,Control,2,2,0,1.0,50.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,5000.0,5000.0,1,1,1.0,1200.0,83.333336,0.0,0.0,70.0,1952.17,1952.1700439453125,0.0,0.91776747
2598,2599,38,No,Control,6,6,0,1.0,50.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,15000.0,15000.0,0,0,,,,,,,4267.6636,3934.330078125,333.3333435058594,2.3547857
2599,2600,38,No,Control,3,3,0,1.0,50.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,0,0,,,,,,,2061.67,2061.669921875,0.0,1.4143808
2600,2601,74,No,Control,7,5,2,1.0,36.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1,1,1.0,400.0,6.6666665,0.0,0.0,8.0,7762.67,7637.669921875,125.0,2.926045
2601,2602,74,No,Control,4,1,3,0.0,35.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,55000.0,55000.0,0,0,,,,,,,1979.17,1979.1700439453125,0.0,0.5125304
2602,2603,74,No,Control,5,3,2,1.0,40.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,6000.0,6000.0,1,0,0.0,10500.0,642.8571,0.0,0.0,105.0,4980.0034,4896.669921875,83.33333587646484,2.8378353
2603,2604,74,No,Control,6,4,2,1.0,35.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,30000.0,30000.0,0,0,,,,,,,4295.0,4045.0,250.0,2.0572095
2604,2605,74,No,Control,5,3,2,1.0,40.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,10480.997,10314.330078125,166.6666717529297,3.9895816
2605,2606,74,No,Control,5,5,0,1.0,42.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,400000.0,400000.0,2,0,0.0,18600.0,7583.3335,48000.0,1.0,144.0,32472.5,27897.5,4575.0,3.8120322
2606,2607,74,No,Control,5,4,1,1.0,50.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1500.0,8.333333,0.0,0.0,42.0,4930.0034,4846.669921875,83.33333587646484,2.0913231
2607,2608,74,No,Control,8,3,5,1.0,39.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,2,2,1.0,29000.0,1190.4762,0.0,0.0,182.0,8415.003,7081.669921875,1333.3333129882812,2.4201655
2608,2609,74,No,Control,4,4,0,1.0,50.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,3,0,0.0,31000.0,3242.8572,1600.0,0.0,387.0,4010.3333,3627.0,383.3333282470703,2.415091
2609,2610,74,No,Control,6,5,1,1.0,55.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1,0,0.0,6000.0,33.333332,0.0,0.0,37.0,3038.33,3038.330078125,0.0,1.5846364
2610,2611,74,No,Control,5,5,0,1.0,30.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,4409.33,4409.330078125,0.0,1.9621725
2611,2612,74,No,Control,5,4,1,1.0,27.0,0.0,No,No,No,No,Yes,0.0,0.0,0.0,0.0,10000.0,0,0,,,,,,,13550.0,13550.0,0.0,1.2566825
2612,2613,74,No,Control,4,2,2,1.0,29.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,80000.0,130000.0,0,0,,,,,,,3118.33,3093.330078125,25.0,1.5562742
2613,2614,74,No,Control,5,2,3,1.0,32.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,5000.0,9000.0,0,0,,,,,,,4650.0034,4491.669921875,158.33333015441895,1.38819
2614,2615,74,No,Control,5,4,1,1.0,28.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,70000.0,70000.0,0,0,,,,,,,6471.6665,5555.0,916.6666488647461,2.300405
2615,2616,74,No,Control,6,2,4,1.0,35.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,5000.0,5000.0,0,0,,,,,,,4178.17,4053.169921875,125.0,1.9766126
2616,2617,74,No,Control,7,6,1,1.0,40.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,17000.0,17000.0,0,0,,,,,,,9214.167,9197.5,16.66666603088379,2.642963
2617,2618,74,No,Control,5,3,2,1.0,40.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1,1,1.0,400.0,8.333333,0.0,0.0,9.0,5165.3364,4998.669921875,166.6666717529297,3.0054736
2618,2619,74,No,Control,4,2,2,1.0,38.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,1800.0,1800.0,0,0,,,,,,,5132.5,5132.5,0.0,2.9733632
2619,2620,74,No,Control,4,2,2,1.0,28.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,4418.3364,4376.669921875,41.66666793823242,2.5704193
2620,2621,40,No,Control,2,2,0,1.0,45.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,4398.33,4398.330078125,0.0,2.918847
2621,2622,40,No,Control,7,3,4,1.0,35.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1,0,0.0,8000.0,857.1429,0.0,0.0,70.0,3273.3367,3231.669921875,41.66666793823242,2.0213435
2622,2623,40,No,Control,4,2,2,1.0,32.0,0.0,No,No,Yes,No,Yes,0.0,0.0,40000.0,0.0,40000.0,1,0,0.0,100000.0,18633.334,0.0,5.0,56.0,6160.0,5160.0,999.9999809265137,3.1635706
2623,2624,40,No,Control,4,2,2,1.0,32.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,100000.0,100000.0,1,1,1.0,8000.0,857.1429,0.0,0.0,37.0,4826.6665,4785.0,41.66666793823242,1.5028982
2624,2625,40,No,Control,8,6,2,1.0,65.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,100000.0,100000.0,0,0,,,,,,,2149.1667,2132.5,16.66666603088379,1.3602142
2625,2626,40,No,Control,5,4,1,0.0,54.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1,0,0.0,5000.0,650.0,0.0,0.0,35.0,5806.67,5806.669921875,0.0,2.720291
2626,2627,40,No,Control,9,5,4,1.0,70.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,15000.0,15000.0,0,0,,,,,,,3886.67,3886.669921875,0.0,1.408026
2627,2628,40,No,Control,3,2,1,1.0,35.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,3162.67,3162.669921875,0.0,2.1143947
2628,2629,40,No,Control,4,4,0,1.0,55.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,8981.67,8981.669921875,0.0,2.101465
2629,2630,40,No,Control,4,4,0,0.0,37.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,10000.0,10000.0,1,1,1.0,9000.0,2201.6665,0.0,0.0,94.0,1752.67,1752.6700439453125,0.0,1.4795262
2630,2631,40,No,Control,3,3,0,0.0,45.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,300000.0,300000.0,1,0,0.0,15000.0,7700.0,0.0,1.0,90.0,7651.6665,7610.0,41.66666793823242,2.933824
2631,2632,40,No,Control,6,2,4,1.0,35.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,1000.0,1000.0,0,0,,,,,,,4256.67,4256.669921875,0.0,0.65991217
2632,2633,40,No,Control,3,3,0,1.0,50.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,60000.0,60000.0,1,0,0.0,11000.0,1285.7142,0.0,0.0,30.0,1850.0,1850.0,0.0,1.1982168
2633,2634,40,No,Control,5,5,0,1.0,40.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,51000.0,51000.0,0,0,,,,,,,4416.3364,4405.919921875,10.416666984558105,1.2948433
2634,2635,40,No,Control,6,2,4,1.0,36.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,29000.0,29000.0,0,0,,,,,,,4175.0,4175.0,0.0,1.0346797
2635,2636,40,No,Control,4,2,2,1.0,30.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,928.33,928.3300170898438,0.0,0.58779603
2636,2637,40,No,Control,4,4,0,0.0,45.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,50000.0,50000.0,0,0,,,,,,,4720.3364,4678.669921875,41.66666793823242,1.2349895
2637,2638,40,No,Control,5,5,0,1.0,55.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,74000.0,74000.0,1,0,0.0,10000.0,728.5714,0.0,0.0,72.0,11560.333,10227.0,1333.3333740234375,2.4145072
2638,2639,40,No,Control,4,2,2,1.0,27.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,0,0,,,,,,,3321.6633,3273.330078125,48.33333206176758,1.693033
2639,2640,40,No,Control,4,2,2,1.0,28.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,40000.0,40000.0,1,0,0.0,6000.0,857.1429,0.0,0.0,42.0,2487.4968,2470.830078125,16.66666603088379,1.8861308
2640,2641,215,Yes,,4,2,2,1.0,35.0,1.0,No,No,Yes,No,Yes,0.0,0.0,10000.0,0.0,10000.0,0,0,,,,,,,3638.33,3363.330078125,274.99999237060547,1.3230071
2641,2642,215,Yes,,4,2,2,1.0,22.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,2286.3333,2253.0,33.33333206176758,0.5140516
2642,2643,215,Yes,,4,2,2,1.0,35.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,100000.0,150000.0,0,0,,,,,,,5005.0,5005.0,0.0,1.4669464
2643,2644,215,Yes,,3,2,1,1.0,22.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,2925.0,2925.0,0.0,0.7323744
2644,2645,215,Yes,,4,3,1,1.0,40.0,0.0,No,No,Yes,Yes,Yes,0.0,0.0,100000.0,5000.0,108000.0,0,0,,,,,,,4633.3364,4591.669921875,41.66666793823242,0.6655712
2645,2646,215,Yes,,3,3,0,1.0,30.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,10000.0,10000.0,0,0,,,,,,,4256.67,4256.669921875,0.0,0.8711226
2646,2647,215,Yes,,5,2,3,1.0,35.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,3838.3333,3817.5,20.83333396911621,0.5123518
2647,2648,215,Yes,,8,6,2,0.0,35.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,12000.0,12000.0,1,1,1.0,2000.0,23.833334,0.0,0.0,47.0,14706.666,9325.0,5381.666494846344,2.1728823
2648,2649,215,Yes,,9,3,6,1.0,35.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,3000.0,3000.0,0,0,,,,,,,8016.67,8016.669921875,0.0,1.0753453
2649,2650,215,Yes,,4,2,2,1.0,42.0,1.0,No,No,No,No,Yes,0.0,0.0,0.0,0.0,2000.0,0,0,,,,,,,2926.6667,2910.0,16.66666603088379,0.85694844
2650,2651,215,Yes,,4,2,2,1.0,35.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,9500.0,9500.0,1,1,1.0,300.0,3.3333333,0.0,0.0,4.0,2247.5,2197.5,50.0,0.778423
2651,2652,215,Yes,,6,3,3,1.0,40.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,10000.0,10000.0,0,0,,,,,,,3161.67,3134.169921875,27.499999046325684,0.8827526
2652,2653,215,Yes,,2,2,0,1.0,35.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,3966.6667,3900.0,66.66666412353516,0.69210315
2653,2654,215,Yes,,3,2,1,1.0,25.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,5000.0,5000.0,0,0,,,,,,,3172.5,3172.5,0.0,0.18530594
2654,2655,215,Yes,,3,2,1,1.0,25.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,2711.67,2711.669921875,0.0,0.62570566
2655,2656,215,Yes,,9,6,3,1.0,25.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,0,0,,,,,,,5143.3364,4876.669921875,266.66666984558105,0.7663752
2656,2657,215,Yes,,5,3,2,1.0,25.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,30000.0,30000.0,0,0,,,,,,,3673.0,3673.0,0.0,1.0142205
2657,2658,215,Yes,,5,2,3,1.0,40.0,1.0,No,No,Yes,Yes,Yes,0.0,0.0,5000.0,8000.0,13000.0,0,0,,,,,,,2453.3367,2249.169921875,204.1666717529297,0.88784903
2658,2659,215,Yes,,4,3,1,0.0,40.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,8000.0,8000.0,0,0,,,,,,,2881.67,2881.669921875,0.0,1.2390676
2659,2660,215,Yes,,4,2,2,1.0,30.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,30000.0,30000.0,0,0,,,,,,,6600.0,6600.0,0.0,0.29005334
2660,2661,80,No,Control,5,3,2,1.0,40.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1,1,1.0,7000.0,5241.6665,0.0,3.0,48.0,5351.33,5351.330078125,0.0,4.5023026
2661,2662,80,No,Control,5,3,2,1.0,37.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,3510.0,3510.0,0.0,4.074717
2662,2663,80,No,Control,4,4,0,1.0,50.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,100000.0,100000.0,0,0,,,,,,,3221.67,3221.669921875,0.0,1.3680167
2663,2664,80,No,Control,4,2,2,1.0,36.0,0.0,No,No,No,No,Yes,0.0,0.0,0.0,0.0,50000.0,0,0,,,,,,,4793.0,4793.0,0.0,3.9354362
2664,2665,80,No,Control,6,3,3,1.0,35.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,8000.0,8000.0,2,2,1.0,3400.0,183.33333,0.0,0.0,54.0,2708.3333,2650.0,58.33333206176758,1.6174471
2665,2666,80,No,Control,4,4,0,0.0,38.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,5000.0,5000.0,0,0,,,,,,,2175.0,2175.0,0.0,1.1588783
2666,2667,80,No,Control,6,5,1,1.0,49.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,4231.6636,4148.330078125,83.33333587646484,1.8267405
2667,2668,80,No,Control,5,3,2,1.0,49.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,60000.0,60000.0,0,0,,,,,,,6868.0034,6784.669921875,83.33333587646484,3.8599522
2668,2669,80,No,Control,5,5,0,1.0,31.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,7000.0,37000.0,0,0,,,,,,,12491.337,9324.669921875,3166.6667556762695,3.9281394
2669,2670,80,No,Control,5,3,2,1.0,35.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,0,0,,,,,,,1698.33,1698.3299560546875,0.0,0.91776747
2670,2671,80,No,Control,6,4,2,1.0,31.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,3285.0032,3201.669921875,83.33333587646484,0.9478864
2671,2672,80,No,Control,5,2,3,1.0,39.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,15000.0,15000.0,0,0,,,,,,,2956.67,2956.669921875,0.0,1.4812016
2672,2673,80,No,Control,5,2,3,1.0,35.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,40000.0,40000.0,0,0,,,,,,,2695.0,2695.0,0.0,1.8101273
2673,2674,80,No,Control,4,4,0,0.0,22.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,1548.3367,1506.6700439453125,41.66666793823242,1.2912929
2674,2675,80,No,Control,5,5,0,1.0,55.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,15000.0,15000.0,0,0,,,,,,,3327.67,3327.669921875,0.0,2.1661146
2675,2676,80,No,Control,5,5,0,1.0,26.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,60000.0,60000.0,0,0,,,,,,,4703.33,3828.330078125,875.0,2.075029
2676,2677,80,No,Control,7,2,5,1.0,45.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,6000.0,6000.0,0,0,,,,,,,3017.6633,2959.330078125,58.33333206176758,0.735598
2677,2678,80,No,Control,5,4,1,1.0,27.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,0,0,,,,,,,4260.0,4260.0,0.0,1.26461
2678,2679,80,No,Control,7,6,1,1.0,48.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,4405.67,4405.669921875,0.0,1.1715587
2679,2680,80,No,Control,6,4,2,1.0,33.0,0.0,No,No,Yes,No,Yes,0.0,0.0,25000.0,0.0,25000.0,0,0,,,,,,,6171.6636,5213.330078125,958.3333129882812,3.6569788
2680,2681,26,No,Treatment,4,4,0,1.0,45.0,1.0,No,No,Yes,Yes,Yes,0.0,0.0,10000.0,20000.0,30000.0,1,0,0.0,1000.0,25.0,0.0,0.0,42.0,2326.0,2326.0,0.0,1.9629269
2681,2682,26,No,Treatment,4,3,1,1.0,25.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,30000.0,30000.0,0,0,,,,,,,2152.6667,2111.0,41.66666793823242,0.80963796
2682,2683,26,No,Treatment,4,4,0,1.0,25.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,50000.0,50000.0,0,0,,,,,,,5512.6636,5429.330078125,83.33333587646484,1.6069036
2683,2684,26,No,Treatment,3,2,1,0.0,40.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,10000.0,10000.0,0,0,,,,,,,1637.67,1637.6700439453125,0.0,0.9050871
2684,2685,26,No,Treatment,2,2,0,1.0,23.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,60000.0,60000.0,0,0,,,,,,,1664.0,1664.0,0.0,0.6798023
2685,2686,26,No,Treatment,3,2,1,1.0,35.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,0,0,,,,,,,1882.67,1882.6700439453125,0.0,0.91776747
2686,2687,26,No,Treatment,10,7,3,1.0,60.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,65000.0,65000.0,0,0,,,,,,,3688.33,3688.330078125,0.0,1.1715587
2687,2688,26,No,Treatment,5,2,3,1.0,35.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,30000.0,30000.0,0,0,,,,,,,2338.33,2338.330078125,0.0,1.5238173
2688,2689,26,No,Treatment,4,2,2,1.0,27.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,10000.0,10000.0,0,0,,,,,,,1753.67,1753.6700439453125,0.0,0.7524393
2689,2690,26,No,Treatment,4,2,2,1.0,30.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,1976.67,1976.6700439453125,0.0,0.735598
2690,2691,26,No,Treatment,4,2,2,1.0,28.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,2445.0,2445.0,0.0,0.735598
2691,2692,26,No,Treatment,6,2,4,1.0,40.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,1,1,1.0,2000.0,83.333336,0.0,0.0,74.0,2748.3333,2665.0,83.33333587646484,1.8057358
